Station,Date_wthr,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day_wthr,month_wthr,year_wthr,CodeSum_lb,Tmax:Tmin:Sunst,Tavg:WB,Hot_wet,DP:Tmin,P:sea:WB,T_diff,Dry,Dry_Wet_Diff,month_cat,DewPoint:Sunrise
2,2010-10-26,71.0,54.0,63.0,47,54.0,2.0,0.0,617.0,1654.0,RA BR,0.0,0.0,0.4,28.63,29.23,19.2,21,21.4,26,10,2010,25,28118.0,3402.0,28.400000000000002,2538.0,52.89154977762573,0,1,1,1,28999.0
1,2010-10-27,65.0,43.0,54.0,32,44.0,11.0,0.0,618.0,1653.0, ,0.0,0.0,0.0,28.92,29.59,21.8,24,23.2,27,10,2010,0,36366.0,2376.0,0.0,1376.0,43.003717472118964,1,0,1,1,19776.0
2,2010-10-27,65.0,43.0,54.0,31,45.0,11.0,0.0,618.0,1653.0, ,0.0,0.0,0.0,29.0,29.6,20.8,25,22.1,27,10,2010,0,36366.0,2430.0,0.0,1333.0,44.08783783783784,1,0,1,1,19158.0
1,2010-10-28,46.0,39.0,43.0,31,38.0,22.0,0.0,619.0,1651.0, ,0.0,0.0,0.01,29.43,30.1,13.7,28,14.1,28,10,2010,0,11557.0,1634.0,0.46,1209.0,37.15415282392026,0,0,1,1,19189.0
2,2010-10-28,46.0,39.0,43.0,30,38.0,22.0,0.0,619.0,1651.0, ,0.0,0.0,0.0,29.49,30.12,14.9,28,15.2,28,10,2010,0,11557.0,1634.0,0.0,1170.0,37.20517928286852,0,0,1,1,18570.0
1,2010-10-29,50.0,31.0,41.0,27,36.0,24.0,0.0,620.0,1650.0, ,0.0,0.0,0.0,29.48,30.24,6.2,24,8.9,29,10,2010,0,31350.0,1476.0,0.0,837.0,35.095238095238095,0,0,1,1,16740.0
2,2010-10-29,50.0,33.0,42.0,26,36.0,23.0,0.0,620.0,1650.0, ,0.0,0.0,0.0,29.55,30.25,5.3,24,7.0,29,10,2010,0,28050.0,1512.0,0.0,858.0,35.166942148760334,0,0,1,1,16120.0
1,2010-10-30,63.0,42.0,53.0,32,42.0,12.0,0.0,622.0,1649.0, ,0.0,0.0,0.0,29.14,29.88,6.5,25,13.3,30,10,2010,0,34629.0,2226.0,0.0,1344.0,40.95983935742972,0,0,1,1,19904.0
2,2010-10-30,63.0,41.0,52.0,32,42.0,13.0,0.0,622.0,1649.0, ,0.0,0.0,0.0,29.21,29.9,6.1,24,13.3,30,10,2010,0,36278.0,2184.0,0.0,1312.0,41.03076923076924,1,0,1,1,19904.0
1,2010-10-31,52.0,36.0,44.0,30,38.0,21.0,0.0,623.0,1647.0, ,0.0,0.0,0.0,29.49,30.2,5.8,1,6.9,31,10,2010,0,26352.0,1672.0,0.0,1080.0,37.10662251655629,0,0,1,1,18690.0
2,2010-10-31,52.0,39.0,46.0,31,40.0,19.0,0.0,623.0,1647.0, ,0.0,0.0,0.0,29.55,30.2,9.0,3,9.9,31,10,2010,0,21411.0,1840.0,0.0,1209.0,39.13907284768212,0,0,1,1,19313.0
1,2011-05-01,63.0,47.0,55.0,37,47.0,10.0,0.0,448.0,1849.0, ,0.0,0.0,0.0,29.26,29.95,11.4,26,11.9,1,5,2011,0,29584.0,2585.0,0.0,1739.0,45.91719532554258,0,0,1,1,16576.0
2,2011-05-01,64.0,52.0,58.0,37,48.0,7.0,0.0,448.0,1849.0, ,0.0,0.0,0.0,29.32,29.94,11.2,26,11.6,1,5,2011,0,22188.0,2784.0,0.0,1924.0,47.00601202404809,0,0,1,1,16576.0
1,2011-05-02,59.0,42.0,51.0,31,42.0,14.0,0.0,447.0,1850.0, ,0.0,0.0,0.0,29.46,30.17,5.3,36,9.9,2,5,2011,0,31450.0,2142.0,0.0,1302.0,41.011600928074245,0,0,1,1,13857.0
2,2011-05-02,60.0,43.0,52.0,31,42.0,13.0,0.0,447.0,1850.0, ,0.0,0.0,0.0,29.52,30.16,4.6,36,9.9,2,5,2011,0,31450.0,2184.0,0.0,1333.0,41.108753315649864,0,0,1,1,13857.0
1,2011-05-03,50.0,37.0,44.0,31,38.0,21.0,0.0,446.0,1851.0,RA,0.0,0.0,0.01,29.5,30.23,6.7,3,7.6,3,5,2011,23,24063.0,1672.0,0.5,1147.0,37.08236850810453,0,0,1,1,13826.0
2,2011-05-03,51.0,38.0,45.0,30,38.0,20.0,0.0,446.0,1851.0,DZ,0.0,0.0,0.01,29.56,30.23,8.2,2,8.7,3,5,2011,7,24063.0,1710.0,0.51,1140.0,37.15779027456169,0,0,1,1,13380.0
1,2011-05-04,59.0,37.0,48.0,29,40.0,17.0,0.0,444.0,1852.0, ,0.0,0.0,0.0,29.63,30.37,4.6,3,7.6,4,5,2011,0,40744.0,1920.0,0.0,1073.0,39.02535396773131,1,0,1,1,12876.0
2,2011-05-04,57.0,37.0,47.0,29,40.0,18.0,0.0,444.0,1852.0, ,0.0,0.0,0.0,29.7,30.37,4.9,3,7.3,4,5,2011,0,37040.0,1880.0,0.0,1073.0,39.117550214027,0,0,1,1,12876.0
1,2011-05-05,63.0,35.0,49.0,40,46.0,16.0,0.0,443.0,1853.0,RA BR,0.0,0.0,0.06,29.33,30.12,10.9,20,11.5,5,5,2011,25,51884.0,2254.0,3.78,1400.0,44.79349269588313,1,0,1,1,17720.0
2,2011-05-05,62.0,41.0,52.0,39,46.0,13.0,0.0,443.0,1853.0,RA,0.0,0.0,0.1,29.4,30.13,10.4,19,10.9,5,5,2011,23,38913.0,2392.0,6.2,1599.0,44.88549618320611,0,0,1,1,17277.0
1,2011-05-06,68.0,44.0,56.0,39,48.0,9.0,0.0,442.0,1855.0,RA,0.0,0.0,0.01,29.11,29.87,6.8,28,7.8,6,5,2011,23,44520.0,2688.0,0.68,1716.0,46.77870773351189,1,0,1,1,17238.0
2,2011-05-06,69.0,45.0,57.0,39,49.0,8.0,0.0,442.0,1855.0,BR,0.0,0.0,0.0,29.18,29.87,7.9,27,9.3,6,5,2011,2,44520.0,2793.0,0.0,1755.0,47.86809507867425,1,0,1,1,17238.0
1,2011-05-07,60.0,43.0,52.0,44,48.0,13.0,0.0,441.0,1856.0, ,0.0,0.0,0.01,29.13,29.85,5.1,5,6.9,7,5,2011,0,31552.0,2496.0,0.6,1892.0,46.84221105527638,0,0,0,1,19404.0
2,2011-05-07,60.0,46.0,53.0,46,50.0,12.0,0.0,441.0,1856.0, ,0.0,0.0,0.01,29.18,29.84,5.3,5,7.9,7,5,2011,0,25984.0,2650.0,0.6,2116.0,48.894101876675606,0,0,0,1,20286.0
1,2011-05-08,68.0,39.0,54.0,43,49.0,11.0,0.0,439.0,1857.0, ,0.0,0.0,0.0,29.27,29.98,6.6,6,7.2,8,5,2011,0,53853.0,2646.0,0.0,1677.0,47.83955970647098,1,0,1,1,18877.0
2,2011-05-08,68.0,44.0,56.0,44,50.0,9.0,0.0,439.0,1857.0, ,0.0,0.0,0.0,29.33,29.97,6.9,6,7.8,8,5,2011,0,44568.0,2800.0,0.0,1936.0,48.93226559893226,1,0,1,1,19316.0
1,2011-05-09,73.0,47.0,60.0,45,53.0,5.0,0.0,438.0,1858.0,RA,0.0,0.0,0.01,29.15,29.89,14.3,11,14.7,9,5,2011,23,48308.0,3180.0,0.73,2115.0,51.687855470056874,1,0,1,1,19710.0
2,2011-05-09,74.0,51.0,63.0,46,55.0,2.0,0.0,438.0,1858.0, ,0.0,0.0,0.01,29.21,29.89,15.3,12,15.6,9,5,2011,0,42734.0,3465.0,0.74,2346.0,53.74874539979926,1,1,1,1,20148.0
1,2011-05-10,90.0,62.0,76.0,61,66.0,0.0,11.0,437.0,1859.0, ,0.0,0.0,0.0,29.0,29.72,6.2,14,8.6,10,5,2011,0,52052.0,5016.0,0.0,3782.0,64.40107671601615,1,1,0,1,26657.0
2,2011-05-10,91.0,64.0,78.0,60,66.0,0.0,13.0,437.0,1859.0,HZ,0.0,0.0,0.0,29.06,29.71,7.3,17,8.6,10,5,2011,19,50193.0,5148.0,0.0,3840.0,64.55604173678896,1,1,1,1,26220.0
1,2011-05-11,87.0,63.0,75.0,66,68.0,0.0,10.0,436.0,1860.0,TS TSRA BR HZ,0.0,0.0,0.13,29.1,29.8,3.5,14,6.6,11,5,2011,59,44640.0,5100.0,11.31,4158.0,66.40268456375838,1,1,0,1,28776.0
2,2011-05-11,88.0,67.0,78.0,65,69.0,0.0,13.0,436.0,1860.0,BR HZ,0.0,0.0,0.28,29.16,29.78,4.4,14,6.4,11,5,2011,3,39060.0,5382.0,24.64,4355.0,67.56346541302888,0,1,0,1,28340.0
1,2011-05-12,86.0,58.0,72.0,63,66.0,0.0,7.0,435.0,1901.0,TS TSRA BR,0.0,0.0,0.29,29.08,29.79,5.6,19,8.1,12,5,2011,58,53228.0,4752.0,24.939999999999998,3654.0,64.4269889224572,1,1,0,1,27405.0
2,2011-05-12,87.0,63.0,75.0,61,66.0,0.0,10.0,435.0,1901.0,TS BR HZ,0.0,0.0,0.02,29.13,29.78,4.3,19,7.4,12,5,2011,51,45624.0,4950.0,1.74,3843.0,64.5594358629953,1,1,0,1,26535.0
1,2011-05-13,77.0,47.0,62.0,54,56.0,3.0,0.0,434.0,1902.0,RA BR,0.0,0.0,0.02,29.0,29.73,10.1,3,11.0,13,5,2011,25,57060.0,3472.0,1.54,2538.0,54.62495795492768,1,1,0,1,23436.0
2,2011-05-13,77.0,47.0,62.0,54,57.0,3.0,0.0,434.0,1902.0, ,0.0,0.0,0.01,29.07,29.71,10.5,1,11.5,13,5,2011,0,57060.0,3534.0,0.77,2538.0,55.772130595759,1,1,0,1,23436.0
1,2011-05-14,53.0,45.0,49.0,47,48.0,16.0,0.0,433.0,1903.0,RA BR,0.0,0.0,0.31,29.01,29.73,16.7,2,16.9,14,5,2011,25,15224.0,2352.0,16.43,2115.0,46.83753784056509,0,0,0,1,20351.0
2,2011-05-14,51.0,46.0,49.0,46,47.0,16.0,0.0,433.0,1903.0,RA DZ BR,0.0,0.0,0.43,29.05,29.72,17.0,1,17.2,14,5,2011,35,9515.0,2303.0,21.93,2116.0,45.940444145356665,0,0,0,1,19918.0
1,2011-05-15,46.0,41.0,44.0,36,41.0,21.0,0.0,432.0,1904.0,RA BR,0.0,0.0,0.31,29.15,29.86,21.4,2,21.4,15,5,2011,25,9520.0,1804.0,14.26,1476.0,40.02511721366376,0,0,0,1,15552.0
2,2011-05-15,48.0,42.0,45.0,38,42.0,20.0,0.0,432.0,1904.0,RA BR,0.0,0.0,0.37,29.19,29.84,18.8,1,18.9,15,5,2011,25,11424.0,1890.0,17.759999999999998,1596.0,41.08512064343164,0,0,0,1,16416.0
1,2011-05-16,52.0,37.0,45.0,30,40.0,20.0,0.0,431.0,1905.0, ,0.0,0.0,0.0,29.28,30.01,13.5,2,13.9,16,5,2011,0,28575.0,1800.0,0.0,1110.0,39.026991002999,0,0,1,1,12930.0
2,2011-05-16,53.0,40.0,47.0,31,40.0,18.0,0.0,431.0,1905.0, ,0.0,0.0,0.0,29.34,30.01,13.9,1,14.1,16,5,2011,0,24765.0,1880.0,0.0,1240.0,39.10696434521826,0,0,1,1,13361.0
1,2011-05-17,60.0,40.0,50.0,33,43.0,15.0,0.0,430.0,1906.0, ,0.0,0.0,0.0,29.21,29.96,12.2,3,12.7,17,5,2011,0,38120.0,2150.0,0.0,1320.0,41.92356475300401,0,0,1,1,14190.0
2,2011-05-17,60.0,40.0,50.0,35,44.0,15.0,0.0,430.0,1906.0, ,0.0,0.0,0.0,29.27,29.95,13.1,2,13.6,17,5,2011,0,38120.0,2200.0,0.0,1400.0,43.00100166944908,0,0,1,1,15050.0
1,2011-05-18,57.0,49.0,53.0,48,49.0,12.0,0.0,429.0,1907.0,RA DZ BR,0.0,0.0,0.07,29.16,29.89,6.2,2,7.1,18,5,2011,35,15256.0,2597.0,3.99,2352.0,47.803278688524586,0,0,0,1,20592.0
2,2011-05-18,61.0,50.0,56.0,49,51.0,9.0,0.0,429.0,1907.0,RA BR HZ,0.0,0.0,0.03,29.21,29.88,6.6,1,7.0,18,5,2011,27,20977.0,2856.0,1.8299999999999998,2450.0,49.85642570281125,0,0,0,1,21021.0
1,2011-05-19,72.0,49.0,61.0,53,56.0,4.0,0.0,428.0,1908.0,BR HZ,0.0,0.0,0.0,29.29,30.0,3.6,2,5.8,19,5,2011,3,43884.0,3416.0,0.0,2597.0,54.67466666666667,1,1,0,1,22684.0
2,2011-05-19,73.0,50.0,62.0,53,55.0,3.0,0.0,428.0,1908.0,BR HZ VCFG,0.0,0.0,0.0,29.36,30.0,3.0,2,5.0,19,5,2011,5,43884.0,3410.0,0.0,2650.0,53.82666666666667,1,1,0,1,22684.0
1,2011-05-20,73.0,50.0,62.0,54,57.0,3.0,0.0,427.0,1909.0,BR,0.0,0.0,0.0,29.3,30.03,5.5,6,6.0,20,5,2011,2,43907.0,3534.0,0.0,2700.0,55.61438561438561,1,1,0,1,23058.0
2,2011-05-20,72.0,50.0,61.0,53,56.0,4.0,0.0,427.0,1909.0,BR,0.0,0.0,0.0,29.36,30.03,5.4,7,6.2,20,5,2011,2,41998.0,3416.0,0.0,2650.0,54.75058275058275,1,1,0,1,22631.0
1,2011-05-21,75.0,50.0,63.0,59,62.0,2.0,0.0,426.0,1910.0,BR,0.0,0.0,0.01,29.13,29.87,7.0,15,8.1,21,5,2011,2,47750.0,3906.0,0.75,2950.0,60.464010713090055,1,1,0,1,25134.0
2,2011-05-21,76.0,51.0,64.0,59,62.0,1.0,0.0,426.0,1910.0,HZ,0.0,0.0,0.01,29.2,29.87,8.1,15,9.0,21,5,2011,19,47750.0,3968.0,0.76,3009.0,60.60930699698694,1,1,0,1,25134.0
1,2011-05-22,87.0,61.0,74.0,60,64.0,0.0,9.0,425.0,1911.0,TSRA RA BR,0.0,0.0,0.58,28.95,29.7,10.3,19,11.4,22,5,2011,84,49686.0,4736.0,50.459999999999994,3660.0,62.38383838383838,1,1,0,1,25500.0
2,2011-05-22,88.0,65.0,77.0,59,65.0,0.0,12.0,425.0,1911.0,TSRA,0.0,0.0,0.12,29.02,29.69,11.2,18,11.6,22,5,2011,72,43953.0,5005.0,10.559999999999999,3835.0,63.533176153587064,1,1,1,1,25075.0
1,2011-05-23,79.0,60.0,70.0,59,64.0,0.0,5.0,425.0,1912.0, ,0.0,0.0,0.01,28.92,29.62,10.0,25,11.3,23,5,2011,0,36328.0,4480.0,0.79,3540.0,62.48750844024308,0,1,0,1,25075.0
2,2011-05-23,80.0,65.0,73.0,59,64.0,0.0,8.0,425.0,1912.0, ,0.0,0.0,0.01,28.98,29.61,11.3,24,12.5,23,5,2011,0,28680.0,4672.0,0.8,3835.0,62.63829787234043,0,1,0,1,25075.0
1,2011-05-24,66.0,47.0,57.0,47,51.0,8.0,0.0,424.0,1913.0, ,0.0,0.0,0.11,29.15,29.86,12.0,4,12.4,24,5,2011,0,36347.0,2907.0,7.26,2209.0,49.78734092431346,0,0,0,1,19928.0
2,2011-05-24,69.0,48.0,59.0,47,53.0,6.0,0.0,424.0,1913.0, ,0.0,0.0,0.01,29.21,29.84,11.1,3,11.5,24,5,2011,0,40173.0,3127.0,0.6900000000000001,2256.0,51.88103217158177,0,0,1,1,19928.0
1,2011-05-25,67.0,47.0,57.0,52,53.0,8.0,0.0,423.0,1914.0,TSRA RA BR,0.0,0.0,2.24,28.92,29.67,10.7,3,11.7,25,5,2011,84,38280.0,3021.0,150.08,2444.0,51.66026289180991,0,0,0,1,21996.0
2,2011-05-25,75.0,49.0,62.0,53,55.0,3.0,0.0,423.0,1914.0,TSRA RA BR,0.0,0.0,1.9,28.97,29.65,7.8,3,10.1,25,5,2011,84,49764.0,3410.0,142.5,2597.0,53.73861720067454,1,1,0,1,22419.0
1,2011-05-26,49.0,43.0,46.0,40,43.0,19.0,0.0,422.0,1915.0,RA BR,0.0,0.0,1.06,29.15,29.84,17.7,2,17.8,26,5,2011,25,11490.0,1978.0,51.940000000000005,1720.0,42.00569705093834,0,0,0,1,16880.0
2,2011-05-26,50.0,43.0,47.0,40,43.0,18.0,0.0,422.0,1915.0,RA BR,0.0,0.0,0.61,29.19,29.83,18.8,1,18.9,26,5,2011,25,13405.0,2021.0,30.5,1720.0,42.07743881997989,0,0,0,1,16880.0
1,2011-05-27,58.0,40.0,49.0,41,46.0,16.0,0.0,422.0,1916.0,RA,0.0,0.0,0.01,29.21,29.93,7.3,5,8.7,27,5,2011,23,34488.0,2254.0,0.58,1640.0,44.893417975275646,0,0,0,1,17302.0
2,2011-05-27,58.0,42.0,50.0,41,46.0,15.0,0.0,422.0,1916.0,RA,0.0,0.0,0.01,29.27,29.94,6.6,4,8.0,27,5,2011,23,30656.0,2300.0,0.58,1722.0,44.97060788243153,0,0,0,1,17302.0
1,2011-05-28,62.0,51.0,57.0,55,55.0,8.0,0.0,421.0,1916.0,RA BR,0.0,0.0,0.12,29.1,29.83,6.0,18,6.7,28,5,2011,25,21076.0,3135.0,7.4399999999999995,2805.0,53.65403955749246,0,1,0,1,23155.0
2,2011-05-28,64.0,52.0,58.0,55,57.0,7.0,0.0,421.0,1916.0,TSRA RA DZ BR HZ,0.0,0.0,0.23,29.16,29.83,4.4,18,5.8,28,5,2011,89,22992.0,3306.0,14.72,2860.0,55.719745222929944,0,1,0,1,23155.0
1,2011-05-29,70.0,52.0,61.0,59,60.0,4.0,0.0,421.0,1917.0,TS RA FG+ FG BR,0.0,0.0,1.88,29.16,29.86,3.6,11,5.7,29,5,2011,56,34506.0,3660.0,131.6,3068.0,58.5934360348292,0,1,0,1,24839.0
2,2011-05-29,72.0,57.0,65.0,60,61.0,0.0,0.0,421.0,1917.0,TSRA RA FG+ BR,0.0,0.0,0.92,29.23,29.86,3.6,11,6.6,29,5,2011,91,28755.0,3965.0,66.24000000000001,3420.0,59.71299397186872,0,1,0,1,25260.0
1,2011-05-30,88.0,56.0,72.0,65,69.0,0.0,7.0,420.0,1918.0, ,0.0,0.0,0.0,29.26,29.97,12.4,20,12.8,30,5,2011,0,61376.0,4968.0,0.0,3640.0,67.36536536536538,1,1,0,1,27300.0
2,2011-05-30,90.0,65.0,78.0,65,70.0,0.0,13.0,420.0,1918.0, ,0.0,0.0,0.0,29.33,29.96,11.2,19,11.6,30,5,2011,0,47950.0,5460.0,0.0,4225.0,68.52803738317756,1,1,0,1,27300.0
1,2011-05-31,85.0,69.0,77.0,64,68.0,0.0,12.0,420.0,1919.0,TS,0.0,0.0,0.08,29.34,30.04,12.4,22,13.2,31,5,2011,49,30704.0,5236.0,6.8,4416.0,66.41544607190413,0,1,0,1,26880.0
2,2011-05-31,88.0,69.0,79.0,65,70.0,0.0,14.0,420.0,1919.0,RA,0.0,0.0,0.01,29.41,30.02,12.4,22,13.2,31,5,2011,23,36461.0,5530.0,0.88,4485.0,68.57761492338442,0,1,0,1,27300.0
1,2011-06-01,81.0,59.0,70.0,49,59.0,0.0,5.0,419.0,1920.0, ,0.0,0.0,0.0,29.44,30.17,10.7,27,10.5,1,6,2011,0,42240.0,4130.0,0.0,2891.0,57.57242293669208,1,1,1,1,20531.0
2,2011-06-01,82.0,63.0,73.0,49,59.0,0.0,8.0,419.0,1920.0, ,0.0,0.0,0.0,29.51,30.15,11.5,26,11.5,1,6,2011,0,36480.0,4307.0,0.0,3087.0,57.74759535655058,0,1,1,1,20531.0
1,2011-06-02,69.0,56.0,63.0,44,53.0,2.0,0.0,419.0,1920.0,RA,0.0,0.0,0.02,29.45,30.19,9.0,6,9.4,2,6,2011,23,24960.0,3339.0,1.3800000000000001,2464.0,51.7008943358728,0,0,1,1,18436.0
2,2011-06-02,69.0,57.0,63.0,45,53.0,2.0,0.0,419.0,1920.0,RA,0.0,0.0,0.01,29.51,30.18,8.9,6,9.6,2,6,2011,23,23040.0,3339.0,0.6900000000000001,2565.0,51.82339297548046,0,0,1,1,18855.0
1,2011-06-03,87.0,55.0,71.0,62,67.0,0.0,6.0,418.0,1921.0, ,0.0,0.0,0.01,29.31,30.04,10.8,17,11.5,3,6,2011,0,61472.0,4757.0,0.87,3410.0,65.37183754993342,1,1,0,1,25916.0
2,2011-06-03,88.0,57.0,73.0,61,67.0,0.0,8.0,418.0,1921.0,RA,0.0,0.0,0.18,29.37,30.03,10.0,16,10.6,3,6,2011,23,59551.0,4891.0,15.84,3477.0,65.52747252747253,1,1,1,1,25498.0
1,2011-06-04,92.0,64.0,78.0,64,68.0,0.0,13.0,418.0,1922.0,TSRA,0.0,0.0,0.18,29.31,30.02,1.4,26,8.5,4,6,2011,72,53816.0,5304.0,16.56,4096.0,66.39173884077282,1,1,0,1,26752.0
2,2011-06-04,91.0,67.0,79.0,64,69.0,0.0,14.0,418.0,1922.0, ,0.0,0.0,0.5,29.38,30.0,3.0,26,8.1,4,6,2011,0,46128.0,5451.0,45.5,4288.0,67.574,1,1,0,1,26752.0
1,2011-06-05,85.0,60.0,73.0,55,62.0,0.0,8.0,417.0,1923.0, ,0.0,0.0,0.01,29.36,30.08,3.1,7,5.4,5,6,2011,0,48075.0,4526.0,0.85,3300.0,60.515957446808514,1,1,1,1,22935.0
2,2011-06-05,84.0,63.0,74.0,55,62.0,0.0,9.0,417.0,1923.0, ,0.0,0.0,0.01,29.41,30.06,2.7,8,5.0,5,6,2011,0,40383.0,4588.0,0.84,3465.0,60.65934797072522,0,1,1,1,22935.0
1,2011-06-06,93.0,60.0,77.0,64,69.0,0.0,12.0,417.0,1923.0, ,0.0,0.0,0.0,29.15,29.89,8.5,20,9.7,6,6,2011,0,63459.0,5313.0,0.0,3840.0,67.29173636667781,1,1,0,1,26688.0
2,2011-06-06,94.0,62.0,78.0,63,69.0,0.0,13.0,417.0,1923.0, ,0.0,0.0,0.0,29.22,29.88,7.8,20,8.6,6,6,2011,0,61536.0,5382.0,0.0,3906.0,67.47590361445783,1,1,1,1,26271.0
1,2011-06-07,96.0,75.0,86.0,65,72.0,0.0,21.0,417.0,1924.0, ,0.0,0.0,0.0,29.11,29.82,10.3,23,10.6,7,6,2011,0,40404.0,6192.0,0.0,4875.0,70.28571428571428,0,1,1,1,27105.0
2,2011-06-07,96.0,77.0,87.0,64,72.0,0.0,22.0,417.0,1924.0, ,0.0,0.0,0.0,29.18,29.8,9.7,23,10.1,7,6,2011,0,36556.0,6264.0,0.0,4928.0,70.50201342281879,0,1,1,1,26688.0
1,2011-06-08,95.0,66.0,81.0,64,71.0,0.0,16.0,417.0,1925.0,TSRA,0.0,0.0,0.17,29.13,29.81,11.6,24,13.4,8,6,2011,72,55825.0,5751.0,16.150000000000002,4224.0,69.38040925863804,1,1,1,1,26688.0
2,2011-06-08,96.0,67.0,82.0,63,71.0,0.0,17.0,417.0,1925.0,TSRA BR,0.0,0.0,0.69,29.2,29.8,9.3,23,12.1,8,6,2011,73,55825.0,5822.0,66.24,4221.0,69.57046979865771,1,1,1,1,26271.0
1,2011-06-09,69.0,50.0,60.0,52,55.0,5.0,0.0,416.0,1925.0,TSRA RA BR,0.0,0.0,0.93,29.28,30.0,8.0,4,12.5,9,6,2011,84,36575.0,3300.0,64.17,2600.0,53.68000000000001,0,1,0,1,21632.0
2,2011-06-09,69.0,52.0,61.0,54,56.0,4.0,0.0,416.0,1925.0,TSRA BR,0.0,0.0,2.17,29.34,29.98,7.0,4,12.0,9,6,2011,73,32725.0,3416.0,149.73,2808.0,54.80453635757171,0,1,0,1,22464.0
1,2011-06-10,69.0,51.0,60.0,56,57.0,5.0,0.0,416.0,1926.0,RA BR HZ,0.0,0.0,0.52,29.21,29.94,6.4,3,8.0,10,6,2011,27,34668.0,3420.0,35.88,2856.0,55.61022044088176,0,1,0,1,23296.0
2,2011-06-10,71.0,51.0,61.0,56,58.0,4.0,0.0,416.0,1926.0,TS TSRA BR HZ,0.0,0.0,0.44,29.26,29.92,6.1,1,7.5,10,6,2011,59,38520.0,3538.0,31.24,2856.0,56.720588235294116,0,1,0,1,23296.0
1,2011-06-11,62.0,52.0,57.0,54,55.0,8.0,0.0,416.0,1926.0,RA DZ FG+ FG BR,0.0,0.0,0.03,29.24,29.95,4.7,5,5.7,11,6,2011,40,19260.0,3135.0,1.8599999999999999,2808.0,53.69616026711185,0,1,0,1,22464.0
2,2011-06-11,65.0,53.0,59.0,54,56.0,6.0,0.0,416.0,1926.0,TSRA RA DZ BR,0.0,0.0,0.1,29.29,29.94,5.4,2,5.8,11,6,2011,88,23112.0,3304.0,6.5,2862.0,54.78423513694054,0,1,0,1,22464.0
1,2011-06-12,64.0,50.0,57.0,45,52.0,8.0,0.0,416.0,1927.0,BR,0.0,0.0,0.0,29.38,30.1,8.3,3,8.9,12,6,2011,2,26978.0,2964.0,0.0,2250.0,50.75614617940199,0,0,1,1,18720.0
2,2011-06-12,64.0,51.0,58.0,45,52.0,7.0,0.0,416.0,1927.0, ,0.0,0.0,0.0,29.44,30.09,9.4,2,9.9,12,6,2011,0,25051.0,3016.0,0.0,2295.0,50.87670322366235,0,0,1,1,18720.0
1,2011-06-13,72.0,54.0,63.0,43,53.0,2.0,0.0,416.0,1927.0, ,0.0,0.0,0.0,29.39,30.11,7.5,6,7.8,13,6,2011,0,34686.0,3339.0,0.0,2322.0,51.732646961142486,0,0,1,1,17888.0
2,2011-06-13,71.0,56.0,64.0,43,53.0,1.0,0.0,416.0,1927.0, ,0.0,0.0,0.0,29.44,30.11,8.0,6,8.7,13,6,2011,0,28905.0,3392.0,0.0,2408.0,51.82065758884092,0,0,1,1,17888.0
1,2011-06-14,77.0,53.0,65.0,49,56.0,0.0,0.0,416.0,1928.0, ,0.0,0.0,0.0,29.25,30.01,7.8,9,8.6,14,6,2011,0,46272.0,3640.0,0.0,2597.0,54.58180606464512,1,1,1,1,20384.0
2,2011-06-14,77.0,58.0,68.0,49,57.0,0.0,3.0,416.0,1928.0, ,0.0,0.0,0.0,29.31,30.0,7.8,9,8.3,14,6,2011,0,36632.0,3876.0,0.0,2842.0,55.689,0,1,1,1,20384.0
1,2011-06-15,71.0,57.0,64.0,59,61.0,1.0,0.0,416.0,1928.0,TSRA RA BR,0.0,0.0,0.8,29.0,29.73,9.2,15,11.2,15,6,2011,84,26992.0,3904.0,56.800000000000004,3363.0,59.50218634376051,0,1,0,1,24544.0
2,2011-06-15,72.0,57.0,65.0,59,62.0,0.0,0.0,416.0,1928.0,TSRA RA BR,0.0,0.0,0.84,29.07,29.73,8.4,16,11.2,15,6,2011,84,28920.0,4030.0,60.48,3363.0,60.62361251261352,0,1,0,1,24544.0
1,2011-06-16,81.0,61.0,71.0,59,63.0,0.0,6.0,416.0,1929.0,RA BR,0.0,0.0,0.04,29.05,29.76,5.5,29,7.5,16,6,2011,25,38580.0,4473.0,3.24,3599.0,61.49697580645161,0,1,0,1,24544.0
2,2011-06-16,81.0,62.0,72.0,59,63.0,0.0,7.0,416.0,1929.0,RA BR,0.0,0.0,0.03,29.12,29.75,6.6,26,9.1,16,6,2011,25,36651.0,4536.0,2.4299999999999997,3658.0,61.66588235294118,0,1,0,1,24544.0
1,2011-06-17,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,1929.0, ,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,17,6,2011,0,42438.0,4544.0,0.0,3600.0,62.49815621857191,1,1,0,1,24960.0
2,2011-06-17,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,1929.0, ,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2,17,6,2011,0,34722.0,4745.0,0.0,3840.0,63.626299899362635,0,1,0,1,24960.0
