Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_lb
1,56.0,42.0,49.0,40,45.0,16.0,0.0,548.0,548.0,0.0,0.0,0.01,29.53,30.26,9.6,36,10.3,0
2,56.0,44.0,50.0,40,45.0,15.0,0.0,548.0,548.0,0.0,0.0,0.01,29.59,30.26,10.7,35,11.2,0
1,66.0,41.0,54.0,38,46.0,11.0,0.0,549.0,549.0,0.0,0.0,0.0,29.47,30.22,4.7,32,5.4,0
2,65.0,41.0,53.0,39,46.0,12.0,0.0,549.0,549.0,0.0,0.0,0.0,29.54,30.22,4.1,32,4.6,0
1,69.0,44.0,57.0,45,50.0,8.0,0.0,550.0,550.0,0.0,0.0,0.0,29.48,30.21,3.4,3,5.0,0
2,70.0,45.0,58.0,44,50.0,7.0,0.0,550.0,550.0,0.0,0.0,0.0,29.54,30.2,3.6,2,4.1,0
1,76.0,43.0,60.0,47,52.0,5.0,0.0,552.0,552.0,0.0,0.0,0.0,29.52,30.25,1.1,16,2.3,0
2,74.0,46.0,60.0,47,53.0,5.0,0.0,552.0,552.0,0.0,0.0,0.0,29.58,30.25,0.7,15,1.7,0
1,80.0,49.0,65.0,48,55.0,0.0,0.0,553.0,553.0,0.0,0.0,0.0,29.49,30.22,1.9,18,3.2,0
2,80.0,52.0,66.0,47,55.0,0.0,1.0,553.0,553.0,0.0,0.0,0.0,29.55,30.21,1.3,17,2.9,0
1,81.0,50.0,66.0,51,58.0,0.0,1.0,554.0,554.0,0.0,0.0,0.0,29.5,30.23,3.8,15,4.6,0
2,81.0,56.0,69.0,50,58.0,0.0,4.0,554.0,554.0,0.0,0.0,0.0,29.57,30.22,3.9,15,4.6,0
1,84.0,54.0,69.0,53,59.0,0.0,4.0,555.0,555.0,0.0,0.0,0.0,29.52,30.25,7.5,18,7.7,0
2,84.0,59.0,72.0,51,59.0,0.0,7.0,555.0,555.0,0.0,0.0,0.0,29.59,30.24,6.4,17,6.8,0
1,82.0,54.0,68.0,54,60.0,0.0,3.0,556.0,556.0,0.0,0.0,0.0,29.56,30.27,7.2,19,7.6,0
2,82.0,61.0,72.0,53,60.0,0.0,7.0,556.0,556.0,0.0,0.0,0.0,29.62,30.27,6.3,19,6.9,0
1,80.0,52.0,66.0,51,58.0,0.0,1.0,557.0,557.0,0.0,0.0,0.0,29.55,30.29,2.8,9,3.8,0
2,80.0,56.0,68.0,51,58.0,0.0,3.0,557.0,557.0,0.0,0.0,0.0,29.62,30.28,3.1,10,3.8,0
1,76.0,54.0,65.0,51,57.0,0.0,0.0,558.0,558.0,0.0,0.0,0.0,29.39,30.13,5.2,16,6.0,0
2,77.0,58.0,68.0,49,58.0,0.0,3.0,558.0,558.0,0.0,0.0,0.0,29.45,30.12,5.9,16,6.4,0
1,79.0,57.0,68.0,54,60.0,0.0,3.0,559.0,559.0,0.0,0.0,0.0,29.23,29.97,4.1,15,4.9,0
2,78.0,58.0,68.0,52,59.0,0.0,3.0,559.0,559.0,0.0,0.0,0.0,29.29,29.97,3.8,13,4.6,0
1,78.0,55.0,67.0,52,58.0,0.0,2.0,600.0,600.0,0.0,0.0,0.0,29.03,29.77,7.0,14,8.1,0
2,77.0,57.0,67.0,51,58.0,0.0,2.0,600.0,600.0,0.0,0.0,0.0,29.08,29.76,6.0,14,6.8,0
1,66.0,52.0,59.0,55,58.0,6.0,0.0,602.0,602.0,0.0,0.0,0.28,28.81,29.54,4.3,26,7.0,25
2,64.0,52.0,58.0,55,57.0,7.0,0.0,602.0,602.0,0.0,0.0,0.49,28.87,29.53,2.8,24,6.0,25
1,62.0,48.0,55.0,41,48.0,10.0,0.0,603.0,603.0,0.0,0.0,0.0,28.9,29.6,15.4,28,15.6,0
2,61.0,49.0,55.0,41,48.0,10.0,0.0,603.0,603.0,0.0,0.0,0.0,28.97,29.61,15.1,27,15.3,0
1,62.0,47.0,55.0,36,46.0,10.0,0.0,604.0,604.0,0.0,0.0,0.0,29.1,29.8,14.8,27,15.3,0
2,61.0,47.0,54.0,36,46.0,11.0,0.0,604.0,604.0,0.0,0.0,0.0,29.18,29.81,14.9,26,15.1,0
1,62.0,48.0,55.0,39,46.0,10.0,0.0,605.0,605.0,0.0,0.0,0.17,29.08,29.81,7.4,28,8.5,23
2,60.0,46.0,53.0,39,46.0,12.0,0.0,605.0,605.0,0.0,0.0,0.12,29.15,29.81,6.7,26,8.1,23
1,59.0,41.0,50.0,33,42.0,15.0,0.0,606.0,606.0,0.0,0.0,0.0,29.11,29.85,10.2,26,10.4,0
2,57.0,40.0,49.0,33,42.0,16.0,0.0,606.0,606.0,0.0,0.0,0.0,29.18,29.86,11.2,25,11.3,0
1,54.0,41.0,48.0,37,43.0,17.0,0.0,607.0,607.0,0.0,0.0,0.06,29.09,29.83,6.4,1,8.5,23
2,54.0,40.0,47.0,38,43.0,18.0,0.0,607.0,607.0,0.0,0.0,0.02,29.15,29.83,5.3,36,7.2,35
1,49.0,44.0,47.0,40,44.0,18.0,0.0,608.0,608.0,0.0,0.0,0.85,28.93,29.69,17.1,36,18.0,25
2,49.0,44.0,47.0,41,44.0,18.0,0.0,608.0,608.0,0.0,0.0,0.84,28.97,29.67,19.6,1,19.9,25
1,47.0,43.0,45.0,37,42.0,20.0,0.0,610.0,610.0,0.0,0.0,0.08,29.0,29.69,15.8,32,16.1,23
2,46.0,42.0,44.0,38,42.0,21.0,0.0,610.0,610.0,0.0,0.0,0.07,29.05,29.69,14.4,31,14.9,23
1,55.0,38.0,47.0,34,41.0,18.0,0.0,611.0,611.0,0.0,0.0,0.0,29.32,30.03,4.6,29,5.4,0
2,54.0,37.0,46.0,34,41.0,19.0,0.0,611.0,611.0,0.0,0.0,0.0,29.39,30.04,4.3,28,5.7,0
1,66.0,34.0,50.0,37,44.0,15.0,0.0,612.0,612.0,0.0,0.0,0.0,29.28,30.02,3.2,23,3.7,0
2,66.0,38.0,52.0,37,45.0,13.0,0.0,612.0,612.0,0.0,0.0,0.0,29.35,30.03,3.7,21,3.9,0
1,68.0,38.0,53.0,41,48.0,12.0,0.0,613.0,613.0,0.0,0.0,0.2,29.19,29.93,6.1,22,6.9,84
2,67.0,41.0,54.0,42,49.0,11.0,0.0,613.0,613.0,0.0,0.0,0.22,29.25,29.94,5.9,23,6.9,83
1,63.0,45.0,54.0,39,46.0,11.0,0.0,614.0,614.0,0.0,0.0,0.0,29.34,30.05,5.7,28,7.3,0
2,63.0,45.0,54.0,39,47.0,11.0,0.0,614.0,614.0,0.0,0.0,0.06,29.41,30.05,5.0,27,7.1,23
1,74.0,45.0,60.0,46,53.0,5.0,0.0,616.0,616.0,0.0,0.0,0.02,29.11,29.86,7.6,19,11.9,23
2,74.0,49.0,62.0,45,53.0,3.0,0.0,616.0,616.0,0.0,0.0,0.13,29.19,29.87,9.0,19,10.8,58
1,53.0,47.0,50.0,42,46.0,15.0,0.0,617.0,617.0,0.0,0.0,0.0,29.19,29.91,12.4,36,12.6,0
2,54.0,47.0,51.0,42,46.0,14.0,0.0,617.0,617.0,0.0,0.0,0.0,29.24,29.9,13.9,36,14.2,2
1,53.0,39.0,46.0,37,42.0,19.0,0.0,618.0,618.0,0.0,0.0,0.12,29.34,30.04,3.6,35,5.8,23
2,51.0,38.0,45.0,38,42.0,20.0,0.0,618.0,618.0,0.0,0.0,0.16,29.4,30.05,3.5,1,6.9,25
1,55.0,35.0,45.0,33,40.0,20.0,0.0,619.0,619.0,0.0,0.0,0.03,29.36,30.1,4.9,22,5.6,0
2,54.0,36.0,45.0,32,40.0,20.0,0.0,619.0,619.0,0.0,0.0,0.0,29.43,30.12,5.2,21,5.7,0
1,55.0,34.0,45.0,30,38.0,20.0,0.0,620.0,620.0,0.0,0.0,0.0,29.34,30.07,4.6,28,5.2,0
2,54.0,36.0,45.0,29,38.0,20.0,0.0,620.0,620.0,0.0,0.0,0.0,29.4,30.08,3.8,26,4.8,0
1,57.0,33.0,45.0,36,41.0,20.0,0.0,622.0,622.0,0.0,0.0,0.17,29.27,30.02,10.6,19,11.1,25
2,57.0,37.0,47.0,34,42.0,18.0,0.0,622.0,622.0,0.0,0.0,0.11,29.34,30.03,10.6,19,11.2,23
1,53.0,36.0,45.0,36,40.0,20.0,0.0,623.0,623.0,0.0,0.0,0.0,29.34,30.06,3.9,25,4.8,2
2,53.0,39.0,46.0,35,41.0,19.0,0.0,623.0,623.0,0.0,0.0,0.0,29.41,30.08,4.4,24,5.1,2
1,65.0,49.0,57.0,52,55.0,8.0,0.0,448.0,448.0,0.0,0.0,0.09,29.18,29.92,6.2,12,7.7,27
2,64.0,52.0,58.0,53,56.0,7.0,0.0,448.0,448.0,0.0,0.0,0.32,29.24,29.92,5.5,12,6.3,27
1,80.0,58.0,69.0,60,64.0,0.0,4.0,447.0,447.0,0.0,0.0,0.0,29.12,29.84,8.1,21,10.1,13
2,78.0,60.0,69.0,60,64.0,0.0,4.0,447.0,447.0,0.0,0.0,0.01,29.19,29.83,7.5,20,9.6,2
1,86.0,66.0,76.0,65,69.0,0.0,11.0,446.0,446.0,0.0,0.0,1.34,29.16,29.86,10.8,21,12.0,57
2,86.0,69.0,78.0,64,69.0,0.0,13.0,446.0,446.0,0.0,0.0,0.07,29.23,29.86,12.8,21,13.3,87
1,73.0,55.0,64.0,55,58.0,1.0,0.0,444.0,444.0,0.0,0.0,0.28,29.23,29.94,5.2,5,9.2,74
2,72.0,51.0,62.0,55,58.0,3.0,0.0,444.0,444.0,0.0,0.0,0.28,29.28,29.93,6.8,2,10.0,74
1,60.0,52.0,56.0,52,54.0,9.0,0.0,443.0,443.0,0.0,0.0,0.01,29.29,30.01,8.0,4,8.3,27
2,63.0,53.0,58.0,54,56.0,7.0,0.0,443.0,443.0,0.0,0.0,0.0,29.34,30.0,7.4,2,7.7,3
1,70.0,51.0,61.0,53,56.0,4.0,0.0,442.0,442.0,0.0,0.0,0.8,29.22,29.94,5.0,6,8.5,63
2,73.0,54.0,64.0,54,57.0,1.0,0.0,442.0,442.0,0.0,0.0,0.4,29.27,29.92,3.4,6,7.2,73
1,64.0,52.0,58.0,55,57.0,7.0,0.0,441.0,441.0,0.0,0.0,0.47,29.15,29.87,2.3,34,5.4,93
2,61.0,54.0,58.0,56,57.0,7.0,0.0,441.0,441.0,0.0,0.0,0.59,29.2,29.86,1.4,5,5.1,92
1,70.0,52.0,61.0,45,53.0,4.0,0.0,439.0,439.0,0.0,0.0,0.0,29.13,29.86,8.3,28,8.9,2
2,70.0,51.0,61.0,45,53.0,4.0,0.0,439.0,439.0,0.0,0.0,0.01,29.2,29.85,8.4,27,8.9,11
1,60.0,47.0,54.0,43,49.0,11.0,0.0,438.0,438.0,0.0,0.0,0.06,29.2,29.92,4.2,1,7.6,23
2,60.0,46.0,53.0,43,48.0,12.0,0.0,438.0,438.0,0.0,0.0,0.01,29.26,29.91,3.9,36,7.8,0
1,67.0,46.0,57.0,34,46.0,8.0,0.0,437.0,437.0,0.0,0.0,0.0,29.29,30.0,3.2,5,7.5,0
2,65.0,45.0,55.0,33,46.0,10.0,0.0,437.0,437.0,0.0,0.0,0.0,29.35,30.0,2.8,4,5.9,0
1,78.0,43.0,61.0,40,52.0,4.0,0.0,436.0,436.0,0.0,0.0,0.0,29.36,30.08,9.3,20,9.5,0
2,78.0,48.0,63.0,38,52.0,2.0,0.0,436.0,436.0,0.0,0.0,0.0,29.44,30.08,9.3,20,9.8,0
1,69.0,53.0,61.0,42,51.0,4.0,0.0,435.0,435.0,0.0,0.0,0.03,29.51,30.22,5.7,3,9.3,23
2,67.0,51.0,59.0,45,51.0,6.0,0.0,435.0,435.0,0.0,0.0,0.25,29.57,30.21,5.4,2,8.8,83
1,72.0,50.0,61.0,31,48.0,4.0,0.0,434.0,434.0,0.0,0.0,0.0,29.45,30.18,7.4,4,7.8,0
2,69.0,53.0,61.0,33,48.0,4.0,0.0,434.0,434.0,0.0,0.0,0.0,29.51,30.18,8.4,2,9.1,0
1,82.0,43.0,63.0,36,51.0,2.0,0.0,433.0,433.0,0.0,0.0,0.0,29.31,30.05,2.5,19,5.2,0
2,78.0,46.0,62.0,36,51.0,3.0,0.0,433.0,433.0,0.0,0.0,0.0,29.38,30.05,1.8,14,4.5,0
1,86.0,57.0,72.0,45,57.0,0.0,7.0,432.0,432.0,0.0,0.0,0.05,29.18,29.9,6.9,25,12.6,53
2,84.0,56.0,70.0,44,56.0,0.0,5.0,432.0,432.0,0.0,0.0,0.01,29.24,29.9,9.1,24,11.8,23
1,65.0,50.0,58.0,33,46.0,7.0,0.0,431.0,431.0,0.0,0.0,0.0,29.38,30.09,9.6,5,10.5,0
2,63.0,52.0,58.0,33,46.0,7.0,0.0,431.0,431.0,0.0,0.0,0.0,29.44,30.08,11.6,4,12.6,0
1,74.0,45.0,60.0,39,50.0,5.0,0.0,430.0,430.0,0.0,0.0,0.0,29.38,30.1,5.3,11,5.8,0
2,71.0,49.0,60.0,40,51.0,5.0,0.0,430.0,430.0,0.0,0.0,0.0,29.44,30.1,5.3,11,6.1,0
1,85.0,53.0,69.0,41,54.0,0.0,4.0,429.0,429.0,0.0,0.0,0.0,29.29,30.02,8.7,16,9.2,0
2,85.0,57.0,71.0,38,54.0,0.0,6.0,429.0,429.0,0.0,0.0,0.0,29.36,30.02,7.4,15,8.4,0
1,92.0,59.0,76.0,53,62.0,0.0,11.0,428.0,428.0,0.0,0.0,0.0,29.29,30.0,8.2,17,9.1,0
2,91.0,64.0,78.0,52,62.0,0.0,13.0,428.0,428.0,0.0,0.0,0.0,29.35,29.99,7.3,16,8.6,0
1,93.0,65.0,79.0,57,65.0,0.0,14.0,427.0,427.0,0.0,0.0,0.14,29.28,29.98,8.2,22,11.6,83
2,92.0,65.0,79.0,57,65.0,0.0,14.0,427.0,427.0,0.0,0.0,0.14,29.34,29.97,9.4,21,10.9,83
1,67.0,54.0,61.0,44,52.0,4.0,0.0,426.0,426.0,0.0,0.0,0.0,29.39,30.11,11.6,1,12.6,0
2,65.0,54.0,60.0,44,52.0,5.0,0.0,426.0,426.0,0.0,0.0,0.0,29.44,30.1,12.5,36,13.6,0
1,71.0,50.0,61.0,41,51.0,4.0,0.0,425.0,425.0,0.0,0.0,0.0,29.28,30.02,6.1,5,7.2,0
2,68.0,49.0,59.0,42,51.0,6.0,0.0,425.0,425.0,0.0,0.0,0.0,29.34,30.01,5.9,4,7.9,0
1,82.0,47.0,65.0,42,54.0,0.0,0.0,425.0,425.0,0.0,0.0,0.0,29.1,29.84,6.6,16,6.9,0
2,82.0,49.0,66.0,41,54.0,0.0,1.0,425.0,425.0,0.0,0.0,0.0,29.16,29.84,5.9,16,6.6,0
1,90.0,64.0,77.0,53,63.0,0.0,12.0,424.0,424.0,0.0,0.0,0.0,28.97,29.69,17.5,18,17.7,0
2,90.0,67.0,79.0,52,63.0,0.0,14.0,424.0,424.0,0.0,0.0,0.0,29.04,29.68,15.1,18,15.2,0
1,83.0,65.0,74.0,49,59.0,0.0,9.0,423.0,423.0,0.0,0.0,0.0,29.31,29.98,3.4,3,10.0,0
2,80.0,67.0,74.0,49,59.0,0.0,9.0,423.0,423.0,0.0,0.0,0.0,29.36,29.96,4.3,5,10.8,0
1,86.0,60.0,73.0,54,61.0,0.0,8.0,422.0,422.0,0.0,0.0,0.01,29.37,30.07,9.6,7,11.2,23
2,82.0,63.0,73.0,54,62.0,0.0,8.0,422.0,422.0,0.0,0.0,0.0,29.41,30.05,10.4,7,11.3,0
1,97.0,70.0,84.0,59,68.0,0.0,19.0,422.0,422.0,0.0,0.0,0.0,29.16,29.9,8.7,18,10.1,0
2,97.0,73.0,85.0,58,68.0,0.0,20.0,422.0,422.0,0.0,0.0,0.0,29.23,29.88,9.4,18,10.7,0
1,95.0,77.0,86.0,60,69.0,0.0,21.0,421.0,421.0,0.0,0.0,0.01,29.03,29.75,13.4,22,14.0,0
2,94.0,74.0,84.0,60,68.0,0.0,19.0,421.0,421.0,0.0,0.0,0.02,29.1,29.74,14.2,22,14.9,23
1,85.0,61.0,73.0,46,59.0,0.0,8.0,421.0,421.0,0.0,0.0,0.0,29.1,29.81,11.1,28,12.2,0
2,85.0,64.0,75.0,45,59.0,0.0,10.0,421.0,421.0,0.0,0.0,0.01,29.16,29.79,10.2,28,11.5,0
1,70.0,53.0,62.0,46,53.0,3.0,0.0,420.0,420.0,0.0,0.0,0.0,29.22,29.91,5.4,36,9.6,0
2,69.0,53.0,61.0,46,53.0,4.0,0.0,420.0,420.0,0.0,0.0,0.0,29.28,29.9,5.9,36,10.4,0
1,54.0,47.0,51.0,45,48.0,14.0,0.0,420.0,420.0,0.0,0.0,1.12,29.2,29.95,10.3,4,11.0,25
2,55.0,49.0,52.0,45,48.0,13.0,0.0,420.0,420.0,0.0,0.0,0.97,29.25,29.94,12.4,3,13.0,25
1,65.0,49.0,57.0,43,49.0,8.0,0.0,419.0,419.0,0.0,0.0,0.01,29.07,29.8,7.3,36,9.9,23
2,64.0,49.0,57.0,44,49.0,8.0,0.0,419.0,419.0,0.0,0.0,0.03,29.12,29.79,9.0,36,10.8,25
1,76.0,49.0,63.0,46,55.0,2.0,0.0,419.0,419.0,0.0,0.0,0.0,29.03,29.75,10.6,26,10.8,0
2,74.0,49.0,62.0,47,55.0,3.0,0.0,419.0,419.0,0.0,0.0,0.0,29.1,29.75,11.7,25,12.2,0
1,81.0,57.0,69.0,48,58.0,0.0,4.0,418.0,418.0,0.0,0.0,0.01,29.1,29.81,9.5,28,9.7,0
2,80.0,56.0,68.0,48,58.0,0.0,3.0,418.0,418.0,0.0,0.0,0.01,29.16,29.8,8.6,27,9.5,0
1,75.0,59.0,67.0,47,56.0,0.0,2.0,418.0,418.0,0.0,0.0,0.01,29.18,29.89,7.5,4,8.2,0
2,74.0,59.0,67.0,47,56.0,0.0,2.0,418.0,418.0,0.0,0.0,0.0,29.24,29.87,7.9,2,9.1,0
1,70.0,57.0,64.0,49,56.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.29,30.0,8.9,4,9.2,0
2,69.0,57.0,63.0,49,56.0,2.0,0.0,417.0,417.0,0.0,0.0,0.0,29.35,29.99,9.6,3,10.1,0
1,76.0,52.0,64.0,46,55.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.36,30.07,6.2,4,6.5,0
2,74.0,56.0,65.0,47,56.0,0.0,0.0,417.0,417.0,0.0,0.0,0.0,29.41,30.06,5.7,3,6.0,0
1,82.0,54.0,68.0,44,56.0,0.0,3.0,417.0,417.0,0.0,0.0,0.0,29.38,30.09,2.2,10,4.5,0
2,78.0,54.0,66.0,45,56.0,0.0,1.0,417.0,417.0,0.0,0.0,0.0,29.43,30.09,3.3,9,6.0,0
1,88.0,54.0,71.0,49,60.0,0.0,6.0,417.0,417.0,0.0,0.0,0.0,29.26,29.99,7.2,25,7.7,0
2,87.0,59.0,73.0,48,60.0,0.0,8.0,417.0,417.0,0.0,0.0,0.0,29.33,29.99,6.6,23,7.2,0
1,90.0,65.0,78.0,50,62.0,0.0,13.0,416.0,416.0,0.0,0.0,0.0,29.18,29.9,9.3,22,10.1,0
2,89.0,66.0,78.0,50,62.0,0.0,13.0,416.0,416.0,0.0,0.0,0.0,29.24,29.89,9.4,22,10.4,0
1,93.0,67.0,80.0,56,66.0,0.0,15.0,416.0,416.0,0.0,0.0,0.0,29.2,29.9,11.9,19,12.3,0
2,92.0,71.0,82.0,55,65.0,0.0,17.0,416.0,416.0,0.0,0.0,0.0,29.26,29.89,10.4,18,10.8,0
1,90.0,70.0,80.0,62,68.0,0.0,15.0,416.0,416.0,0.0,0.0,0.01,29.12,29.82,8.9,23,11.1,23
2,90.0,72.0,81.0,63,69.0,0.0,16.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,9.4,22,11.1,0
1,78.0,59.0,69.0,46,57.0,0.0,4.0,416.0,416.0,0.0,0.0,0.0,29.34,30.03,7.0,33,10.5,0
2,77.0,62.0,70.0,47,57.0,0.0,5.0,416.0,416.0,0.0,0.0,0.0,29.39,30.01,6.0,34,10.9,0
1,72.0,54.0,63.0,45,55.0,2.0,0.0,416.0,416.0,0.0,0.0,0.0,29.43,30.15,7.2,8,7.5,0
2,71.0,57.0,64.0,45,55.0,1.0,0.0,416.0,416.0,0.0,0.0,0.0,29.49,30.14,8.3,8,8.4,0
1,87.0,56.0,72.0,48,59.0,0.0,7.0,416.0,416.0,0.0,0.0,0.0,29.34,30.08,7.9,13,9.0,0
2,86.0,60.0,73.0,48,59.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.41,30.07,7.3,12,8.4,0
1,94.0,59.0,77.0,49,62.0,0.0,12.0,416.0,416.0,0.0,0.0,0.0,29.33,30.04,8.2,16,9.7,0
2,93.0,67.0,80.0,48,61.0,0.0,15.0,416.0,416.0,0.0,0.0,0.0,29.39,30.03,7.4,15,8.6,0
1,94.0,69.0,82.0,60,68.0,0.0,17.0,416.0,416.0,0.0,0.0,0.31,29.23,29.95,10.0,20,11.3,25
2,94.0,69.0,82.0,60,68.0,0.0,17.0,416.0,416.0,0.0,0.0,0.38,29.29,29.94,11.9,19,12.7,25
1,87.0,69.0,78.0,59,66.0,0.0,13.0,416.0,416.0,0.0,0.0,0.11,29.13,29.85,5.7,23,7.1,25
2,85.0,68.0,77.0,59,66.0,0.0,12.0,416.0,416.0,0.0,0.0,0.15,29.19,29.84,5.3,23,7.8,25
1,94.0,69.0,82.0,65,71.0,0.0,17.0,416.0,416.0,0.0,0.0,0.0,29.03,29.73,16.8,21,17.2,0
2,92.0,72.0,82.0,65,71.0,0.0,17.0,416.0,416.0,0.0,0.0,0.0,29.1,29.72,16.9,21,17.3,0
1,95.0,78.0,87.0,65,72.0,0.0,22.0,416.0,416.0,0.0,0.0,0.0,29.21,29.89,14.9,21,15.5,0
2,94.0,75.0,85.0,65,71.0,0.0,20.0,416.0,416.0,0.0,0.0,0.0,29.28,29.88,13.6,20,13.9,0
1,95.0,77.0,86.0,62,71.0,0.0,21.0,416.0,416.0,0.0,0.0,0.0,29.22,29.93,15.2,21,15.4,0
2,93.0,76.0,85.0,62,70.0,0.0,20.0,416.0,416.0,0.0,0.0,0.0,29.29,29.92,14.8,20,15.0,0
1,85.0,70.0,78.0,59,66.0,0.0,13.0,416.0,416.0,0.0,0.0,0.01,29.21,29.91,7.5,27,9.8,23
2,83.0,70.0,77.0,60,67.0,0.0,12.0,416.0,416.0,0.0,0.0,0.03,29.26,29.89,7.2,26,9.4,0
1,87.0,64.0,76.0,52,62.0,0.0,11.0,417.0,417.0,0.0,0.0,0.0,29.26,29.97,2.6,34,6.6,0
2,83.0,63.0,73.0,52,62.0,0.0,8.0,417.0,417.0,0.0,0.0,0.0,29.32,29.95,1.7,5,5.4,0
1,87.0,62.0,75.0,55,64.0,0.0,10.0,417.0,417.0,0.0,0.0,0.0,29.28,30.0,3.2,8,5.7,0
2,86.0,63.0,75.0,55,63.0,0.0,10.0,417.0,417.0,0.0,0.0,0.0,29.34,29.98,3.0,8,4.8,0
1,94.0,65.0,80.0,57,65.0,0.0,15.0,417.0,417.0,0.0,0.0,0.0,29.25,29.96,3.1,4,7.0,0
2,92.0,70.0,81.0,58,66.0,0.0,16.0,417.0,417.0,0.0,0.0,0.0,29.29,29.93,1.7,3,8.2,0
1,76.0,60.0,68.0,49,58.0,0.0,3.0,417.0,417.0,0.0,0.0,0.0,29.35,30.06,13.6,4,14.0,0
2,74.0,63.0,69.0,48,58.0,0.0,4.0,417.0,417.0,0.0,0.0,0.0,29.4,30.04,15.4,3,15.7,0
1,83.0,56.0,70.0,50,59.0,0.0,5.0,418.0,418.0,0.0,0.0,0.0,29.27,30.0,3.5,9,4.9,0
2,81.0,63.0,72.0,51,60.0,0.0,7.0,418.0,418.0,0.0,0.0,0.0,29.33,29.99,5.6,9,6.7,0
1,92.0,57.0,75.0,51,63.0,0.0,10.0,418.0,418.0,0.0,0.0,0.0,29.13,29.87,12.1,20,12.4,0
2,90.0,64.0,77.0,51,63.0,0.0,12.0,418.0,418.0,0.0,0.0,0.0,29.21,29.86,11.3,20,11.6,0
1,100.0,76.0,88.0,69,74.0,0.0,23.0,419.0,419.0,0.0,0.0,0.04,29.08,29.78,6.4,26,8.4,82
2,101.0,77.0,89.0,68,74.0,0.0,24.0,419.0,419.0,0.0,0.0,0.16,29.14,29.76,8.4,25,11.2,72
1,88.0,69.0,79.0,61,67.0,0.0,14.0,419.0,419.0,0.0,0.0,0.42,29.16,29.84,2.4,4,6.9,62
2,88.0,70.0,79.0,62,69.0,0.0,14.0,419.0,419.0,0.0,0.0,0.28,29.21,29.81,1.8,35,8.3,85
1,92.0,69.0,81.0,67,72.0,0.0,16.0,419.0,419.0,0.0,0.0,0.0,29.11,29.82,6.0,24,6.6,0
2,89.0,70.0,80.0,68,72.0,0.0,15.0,419.0,419.0,0.0,0.0,0.01,29.17,29.8,6.9,23,7.4,0
1,91.0,68.0,80.0,67,71.0,0.0,15.0,420.0,420.0,0.0,0.0,0.01,29.23,29.92,3.1,23,5.4,0
2,90.0,66.0,78.0,68,72.0,0.0,13.0,420.0,420.0,0.0,0.0,0.56,29.29,29.91,2.8,22,5.6,83
1,98.0,71.0,85.0,69,74.0,0.0,20.0,420.0,420.0,0.0,0.0,0.0,29.21,29.93,4.4,23,5.2,3
2,97.0,74.0,86.0,69,74.0,0.0,21.0,420.0,420.0,0.0,0.0,0.0,29.28,29.91,5.8,23,6.3,0
1,96.0,77.0,87.0,67,74.0,0.0,22.0,421.0,421.0,0.0,0.0,0.0,29.13,29.85,9.4,25,9.9,0
2,95.0,77.0,86.0,67,73.0,0.0,21.0,421.0,421.0,0.0,0.0,0.0,29.2,29.83,9.7,23,10.1,0
1,102.0,79.0,91.0,68,75.0,0.0,26.0,422.0,422.0,0.0,0.0,0.0,29.15,29.85,9.4,25,9.6,0
2,101.0,80.0,91.0,68,75.0,0.0,26.0,422.0,422.0,0.0,0.0,0.0,29.21,29.83,8.2,25,8.9,0
1,103.0,79.0,91.0,69,75.0,0.0,26.0,422.0,422.0,0.0,0.0,0.28,29.2,29.89,5.5,24,7.5,72
2,102.0,79.0,91.0,68,75.0,0.0,26.0,422.0,422.0,0.0,0.0,0.01,29.25,29.86,4.1,26,7.0,23
1,103.0,82.0,93.0,71,77.0,0.0,28.0,423.0,423.0,0.0,0.0,0.0,29.21,29.92,6.5,27,7.3,0
2,104.0,83.0,94.0,71,77.0,0.0,29.0,423.0,423.0,0.0,0.0,0.0,29.27,29.89,4.9,28,6.9,0
1,98.0,73.0,86.0,67,72.0,0.0,21.0,423.0,423.0,0.0,0.0,0.0,29.26,29.96,7.9,2,11.9,0
2,98.0,74.0,86.0,68,73.0,0.0,21.0,423.0,423.0,0.0,0.0,0.0,29.32,29.93,7.6,1,10.8,0
1,85.0,68.0,77.0,56,65.0,0.0,12.0,424.0,424.0,0.0,0.0,0.0,29.34,30.04,11.3,3,11.5,0
2,85.0,74.0,80.0,56,65.0,0.0,15.0,424.0,424.0,0.0,0.0,0.0,29.39,30.01,12.7,3,13.1,0
1,91.0,66.0,79.0,57,65.0,0.0,14.0,425.0,425.0,0.0,0.0,0.0,29.33,30.03,4.7,5,6.8,0
2,88.0,68.0,78.0,59,66.0,0.0,13.0,425.0,425.0,0.0,0.0,0.0,29.38,30.01,4.9,6,6.9,0
1,83.0,67.0,75.0,55,64.0,0.0,10.0,425.0,425.0,0.0,0.0,0.0,29.39,30.1,9.9,4,10.1,0
2,82.0,71.0,77.0,56,64.0,0.0,12.0,425.0,425.0,0.0,0.0,0.0,29.44,30.07,10.8,4,11.1,0
